GRT033C80J153KE01,In Production,15000pF,6.3,X6S,0603M/0201,0.33,+/-10%,Infotainment for Automotive [AEC-Q200]
GRT033C80J153ME01,In Production,15000pF,6.3,X6S,0603M/0201,0.33,+/-20%,Infotainment for Automotive [AEC-Q200]
GCM155R71E153KA55,In Production,15000pF,25,X7R,1005M/0402,0.55,+/-10%,Powertrain/Safety for Automotive [AEC-Q200]
GCJ188R71E153KA01,In Production,15000pF,25,X7R,1608M/0603,0.9,+/-10%,Powertrain/Safety for Automotive [AEC-Q200]
GCJ188R71E153MA01,In Production,15000pF,25,X7R,1608M/0603,0.9,+/-20%,Powertrain/Safety for Automotive [AEC-Q200]
GGM155R71E153KA55,In Production,15000pF,25,X7R,1005M/0402,0.55,+/-10%,Water repellent/ Automotive [AEC-Q200]
GCM155R71H153KA40,In Production,15000pF,50,X7R,1005M/0402,0.55,+/-10%,Powertrain/Safety for Automotive
GCM155R71H153KA55,In Production,15000pF,50,X7R,1005M/0402,0.55,+/-10%,Powertrain/Safety for Automotive [AEC-Q200]
GCD188R71H153KA01,In Production,15000pF,50,X7R,1608M/0603,0.9,+/-10%,Powertrain/Safety for Automotive [AEC-Q200]
GCJ188R71H153KA01,In Production,15000pF,50,X7R,1608M/0603,0.9,+/-10%,Powertrain/Safety for Automotive [AEC-Q200]
GCJ188R71H153MA01,In Production,15000pF,50,X7R,1608M/0603,0.9,+/-20%,Powertrain/Safety for Automotive [AEC-Q200]
GCE188R71H153KA01,In Production,15000pF,50,X7R,1608M/0603,0.9,+/-10%,Powertrain/Safety for Automotive [AEC-Q200]
GCE188R71H153MA01,In Production,15000pF,50,X7R,1608M/0603,0.9,+/-20%,Powertrain/Safety for Automotive [AEC-Q200]
GGD188R71H153KA02,In Production,15000pF,50,X7R,1608M/0603,0.9,+/-10%,Water repellent(MLSC)/ Automotive [AEC-Q200]
GGM155R71H153KA55,In Production,15000pF,50,X7R,1005M/0402,0.55,+/-10%,Water repellent/ Automotive [AEC-Q200]
GCM188R72A153KA01,In Production,15000pF,100,X7R,1608M/0603,0.9,+/-10%,Powertrain/Safety for Automotive
GCM188R72A153KA37,In Production,15000pF,100,X7R,1608M/0603,0.9,+/-10%,Powertrain/Safety for Automotive [AEC-Q200]
GCD188R72A153KA01,In Production,15000pF,100,X7R,1608M/0603,0.9,+/-10%,Powertrain/Safety for Automotive [AEC-Q200]
GCJ188R72A153KA01,In Production,15000pF,100,X7R,1608M/0603,0.9,+/-10%,Powertrain/Safety for Automotive [AEC-Q200]
GCJ188R72A153MA01,In Production,15000pF,100,X7R,1608M/0603,0.9,+/-20%,Powertrain/Safety for Automotive [AEC-Q200]
GCE188R72A153KA01,In Production,15000pF,100,X7R,1608M/0603,0.9,+/-10%,Powertrain/Safety for Automotive [AEC-Q200]
GCE188R72A153MA01,In Production,15000pF,100,X7R,1608M/0603,0.9,+/-20%,Powertrain/Safety for Automotive [AEC-Q200]
GGD188R72A153KA02,In Production,15000pF,100,X7R,1608M/0603,0.9,+/-10%,Water repellent(MLSC)/ Automotive [AEC-Q200]
GGM188R72A153KA37,In Production,15000pF,100,X7R,1608M/0603,0.9,+/-10%,Water repellent/ Automotive [AEC-Q200]
GA355QR7GB153KW01,In Production,15000pF,250,X7R,5750M/2220,1.5,+/-10%,Safety Standard Certified
GCM31BR72E153KX01,In Production,15000pF,250,X7R,3216M/1206,1.25,+/-10%,200V and over/ Automotive
GCJ21BR72E153KXJ3,In Production,15000pF,250,X7R,2012M/0805,1.45,+/-10%,200V and over/ Automotive [AEC-Q200]
GCJ31BR72E153KXJ1,In Production,15000pF,250,X7R,3216M/1206,1.25,+/-10%,200V and over/ Automotive [AEC-Q200]
GCM21BR72E153KX03,In Production,15000pF,250,X7R,2012M/0805,1.45,+/-10%,200V and over/ Automotive
GCM32DR72J153KX01,In Production,15000pF,630,X7R,3225M/1210,2.0,+/-10%,200V and over/ Automotive
GCJ31CR72J153KXJ3,In Production,15000pF,630,X7R,3216M/1206,1.8,+/-10%,200V and over/ Automotive [AEC-Q200]
GCJ32DR72J153KXJ1,In Production,15000pF,630,X7R,3225M/1210,2.0,+/-10%,200V and over/ Automotive [AEC-Q200]
GCM31CR72J153KX03,In Production,15000pF,630,X7R,3216M/1206,1.8,+/-10%,200V and over/ Automotive
GCJ32DR73A153KXJ1,In Production,15000pF,1000,X7R,3225M/1210,2.0,+/-10%,200V and over/ Automotive [AEC-Q200]
GCM32DR73A153KX01,In Production,15000pF,1000,X7R,3225M/1210,2.0,+/-10%,200V and over/ Automotive
GRM2195C1H123JA01,In Production,12000pF,50,C0G,2012M/0805,0.95,+/-5%,General Purpose
GRM3195C1H123JA01,In Production,12000pF,50,C0G,3216M/1206,0.95,+/-5%,General Purpose
GXM2195C1H123JA02,In Production,12000pF,50,C0G,2012M/0805,0.95,+/-5%,Water repellent/ General Purpose
GCM2195C1H123JA16,In Production,12000pF,50,C0G,2012M/0805,0.95,+/-5%,Powertrain/Safety for Automotive [AEC-Q200]
GCM2195C1K123GA16,In Production,12000pF,80,C0G,2012M/0805,0.95,+/-2%,Powertrain/Safety for Automotive [AEC-Q200]
GCM2195C1K123JA16,In Production,12000pF,80,C0G,2012M/0805,0.95,+/-5%,Powertrain/Safety for Automotive [AEC-Q200]
GRM3195C2A123JA01,In Production,12000pF,100,C0G,3216M/1206,0.95,+/-5%,General Purpose
GRM2195C2A123JA01,In Production,12000pF,100,C0G,2012M/0805,0.95,+/-5%,General Purpose
GRM2165C2A123GA01,In Production,12000pF,100,C0G,2012M/0805,0.65,+/-2%,General Purpose
GRM2165C2A123JA01,In Production,12000pF,100,C0G,2012M/0805,0.65,+/-5%,General Purpose
GRM31B5C2E123JWA1,In Production,12000pF,250,C0G,3216M/1206,1.25,+/-5%,200V and over/ General Purpose
GCM31B5C2E123JX01,In Production,12000pF,250,C0G,3216M/1206,1.25,+/-5%,200V and over/ Automotive [AEC-Q200]
GRM033R61A123KE84,In Production,12000pF,10,X5R,0603M/0201,0.33,+/-10%,Ultra-small
GRM033R61A123ME84,In Production,12000pF,10,X5R,0603M/0201,0.33,+/-20%,Ultra-small
GCJ188R71E123KA01,In Production,12000pF,25,X7R,1608M/0603,0.9,+/-10%,Powertrain/Safety for Automotive [AEC-Q200]
GCD188R71H123KA01,In Production,12000pF,50,X7R,1608M/0603,0.9,+/-10%,Powertrain/Safety for Automotive [AEC-Q200]
GCE188R71H123KA01,In Production,12000pF,50,X7R,1608M/0603,0.9,+/-10%,Powertrain/Safety for Automotive [AEC-Q200]
GCE188R71H123MA01,In Production,12000pF,50,X7R,1608M/0603,0.9,+/-20%,Powertrain/Safety for Automotive [AEC-Q200]
GCJ188R71H123KA01,In Production,12000pF,50,X7R,1608M/0603,0.9,+/-10%,Powertrain/Safety for Automotive [AEC-Q200]
GGD188R71H123KA02,In Production,12000pF,50,X7R,1608M/0603,0.9,+/-10%,Water repellent(MLSC)/ Automotive [AEC-Q200]
GCD188R72A123KA01,In Production,12000pF,100,X7R,1608M/0603,0.9,+/-10%,Powertrain/Safety for Automotive [AEC-Q200]
GCE188R72A123KA01,In Production,12000pF,100,X7R,1608M/0603,0.9,+/-10%,Powertrain/Safety for Automotive [AEC-Q200]
GCE188R72A123MA01,In Production,12000pF,100,X7R,1608M/0603,0.9,+/-20%,Powertrain/Safety for Automotive [AEC-Q200]
GCJ188R72A123KA01,In Production,12000pF,100,X7R,1608M/0603,0.9,+/-10%,Powertrain/Safety for Automotive [AEC-Q200]
GGD188R72A123KA02,In Production,12000pF,100,X7R,1608M/0603,0.9,+/-10%,Water repellent(MLSC)/ Automotive [AEC-Q200]
GRM1555C1E103GE01,In Production,10000pF,25,C0G,1005M/0402,0.65,+/-2%,General Purpose
GRM1555C1E103JE01,In Production,10000pF,25,C0G,1005M/0402,0.65,+/-5%,General Purpose
GRM1555CYA103GE01,In Production,10000pF,35,C0G,1005M/0402,0.65,+/-2%,General Purpose
GRM1555CYA103JE01,In Production,10000pF,35,C0G,1005M/0402,0.65,+/-5%,General Purpose
GRM2195C1H103JA01,In Production,10000pF,50,C0G,2012M/0805,0.95,+/-5%,General Purpose
GRM1885C1H103JA01,In Production,10000pF,50,C0G,1608M/0603,0.9,+/-5%,General Purpose
GXM1885C1H103JA02,In Production,10000pF,50,C0G,1608M/0603,0.9,+/-5%,Water repellent/ General Purpose
GXM2195C1H103JA02,In Production,10000pF,50,C0G,2012M/0805,0.95,+/-5%,Water repellent/ General Purpose
GRT1885C1H103JA02,In Production,10000pF,50,C0G,1608M/0603,0.9,+/-5%,Infotainment for Automotive [AEC-Q200]
GCM1885C1H103GA16,In Production,10000pF,50,C0G,1608M/0603,0.9,+/-2%,Powertrain/Safety for Automotive [AEC-Q200]
GCM1885C1H103JA16,In Production,10000pF,50,C0G,1608M/0603,0.9,+/-5%,Powertrain/Safety for Automotive [AEC-Q200]
GXT1885C1H103JA02,In Production,10000pF,50,C0G,1608M/0603,0.9,+/-5%,Water repellent/ Infotainment [AEC-Q200]
GCM2195C1K103GA16,In Production,10000pF,80,C0G,2012M/0805,0.95,+/-2%,Powertrain/Safety for Automotive [AEC-Q200]
GCM2195C1K103JA16,In Production,10000pF,80,C0G,2012M/0805,0.95,+/-5%,Powertrain/Safety for Automotive [AEC-Q200]
GRM3195C2A103JA01,In Production,10000pF,100,C0G,3216M/1206,0.95,+/-5%,General Purpose
GRM2195C2A103JA01,In Production,10000pF,100,C0G,2012M/0805,0.95,+/-5%,General Purpose
GRM2165C2A103GA01,In Production,10000pF,100,C0G,2012M/0805,0.65,+/-2%,General Purpose
GRM2165C2A103JA01,In Production,10000pF,100,C0G,2012M/0805,0.65,+/-5%,General Purpose
GCM3195C2A103JA16,In Production,10000pF,100,C0G,3216M/1206,0.95,+/-5%,Powertrain/Safety for Automotive [AEC-Q200]
GRT3195C2A103JA02,In Production,10000pF,100,C0G,3216M/1206,0.95,+/-5%,Infotainment for Automotive [AEC-Q200]
GRM21B5C2E103JWAA,In Production,10000pF,250,C0G,2012M/0805,1.45,+/-5%,200V and over/ General Purpose
GCM21B5C2E103JX0A,In Production,10000pF,250,C0G,2012M/0805,1.45,+/-5%,200V and over/ Automotive [AEC-Q200]
GRM033R60J103KA01,In Production,10000pF,6.3,X5R,0603M/0201,0.33,+/-10%,Ultra-small
GRM033R61A103KA01,In Production,10000pF,10,X5R,0603M/0201,0.33,+/-10%,Ultra-small
GRM033R61A103MA01,In Production,10000pF,10,X5R,0603M/0201,0.33,+/-20%,Ultra-small
GRM033R61C103KA12,In Production,10000pF,16,X5R,0603M/0201,0.33,+/-10%,Ultra-small
GRM033R61C103MA12,In Production,10000pF,16,X5R,0603M/0201,0.33,+/-20%,Ultra-small
GRM033R61E103KA12,In Production,10000pF,25,X5R,0603M/0201,0.33,+/-10%,Ultra-small
GRM033R61E103MA12,In Production,10000pF,25,X5R,0603M/0201,0.33,+/-20%,Ultra-small
GRT033R61E103KE01,In Production,10000pF,25,X5R,0603M/0201,0.33,+/-10%,Infotainment for Automotive [AEC-Q200]
GRT033C80J103KE01,In Production,10000pF,6.3,X6S,0603M/0201,0.33,+/-10%,Infotainment for Automotive [AEC-Q200]
GRM033C81E103KE14,In Production,10000pF,25,X6S,0603M/0201,0.33,+/-10%,Ultra-small
GRM033C81E103ME14,In Production,10000pF,25,X6S,0603M/0201,0.33,+/-20%,Ultra-small
GRM033R70J103KA01,In Production,10000pF,6.3,X7R,0603M/0201,0.33,+/-10%,Ultra-small
GRM033R71A103KA01,In Production,10000pF,10,X7R,0603M/0201,0.33,+/-10%,Ultra-small
GRM033R71A103MA01,In Production,10000pF,10,X7R,0603M/0201,0.33,+/-20%,Ultra-small
GCM033R71A103KA03,In Production,10000pF,10,X7R,0603M/0201,0.33,+/-10%,Powertrain/Safety for Automotive [AEC-Q200]
GRT033R71A103KE01,In Production,10000pF,10,X7R,0603M/0201,0.33,+/-10%,Infotainment for Automotive [AEC-Q200]
GRM033R71C103KE14,In Production,10000pF,16,X7R,0603M/0201,0.33,+/-10%,Ultra-small
GRM033R71C103ME14,In Production,10000pF,16,X7R,0603M/0201,0.33,+/-20%,Ultra-small
GRM033R71E103KE14,In Production,10000pF,25,X7R,0603M/0201,0.33,+/-10%,Ultra-small
GRM033R71E103ME14,In Production,10000pF,25,X7R,0603M/0201,0.33,+/-20%,Ultra-small
GCM155R71E103KA37,In Production,10000pF,25,X7R,1005M/0402,0.55,+/-10%,Powertrain/Safety for Automotive [AEC-Q200]
GCJ188R71E103KA01,In Production,10000pF,25,X7R,1608M/0603,0.9,+/-10%,Powertrain/Safety for Automotive [AEC-Q200]
GCJ188R71E103MA01,In Production,10000pF,25,X7R,1608M/0603,0.9,+/-20%,Powertrain/Safety for Automotive [AEC-Q200]
GGM155R71E103KA37,In Production,10000pF,25,X7R,1005M/0402,0.55,+/-10%,Water repellent/ Automotive [AEC-Q200]
GCM155R71H103KA55,In Production,10000pF,50,X7R,1005M/0402,0.55,+/-10%,Powertrain/Safety for Automotive [AEC-Q200]
GCD188R71H103KA01,In Production,10000pF,50,X7R,1608M/0603,0.9,+/-10%,Powertrain/Safety for Automotive [AEC-Q200]
GCJ188R71H103KA01,In Production,10000pF,50,X7R,1608M/0603,0.9,+/-10%,Powertrain/Safety for Automotive [AEC-Q200]
GCJ188R71H103MA01,In Production,10000pF,50,X7R,1608M/0603,0.9,+/-20%,Powertrain/Safety for Automotive [AEC-Q200]
GCE188R71H103KA01,In Production,10000pF,50,X7R,1608M/0603,0.9,+/-10%,Powertrain/Safety for Automotive [AEC-Q200]
GCE188R71H103MA01,In Production,10000pF,50,X7R,1608M/0603,0.9,+/-20%,Powertrain/Safety for Automotive [AEC-Q200]
GRT155R71H103KE01,In Production,10000pF,50,X7R,1005M/0402,0.55,+/-10%,Infotainment for Automotive [AEC-Q200]
GXT155R71H103KE01,In Production,10000pF,50,X7R,1005M/0402,0.55,+/-10%,Water repellent/ Infotainment [AEC-Q200]
GGD188R71H103KA02,In Production,10000pF,50,X7R,1608M/0603,0.9,+/-10%,Water repellent(MLSC)/ Automotive [AEC-Q200]
GGM155R71H103KA55,In Production,10000pF,50,X7R,1005M/0402,0.55,+/-10%,Water repellent/ Automotive [AEC-Q200]
GCM188R72A103KA37,In Production,10000pF,100,X7R,1608M/0603,0.9,+/-10%,Powertrain/Safety for Automotive [AEC-Q200]
GCM188R72A103KA01,In Production,10000pF,100,X7R,1608M/0603,0.9,+/-10%,Powertrain/Safety for Automotive
GCD188R72A103KA01,In Production,10000pF,100,X7R,1608M/0603,0.9,+/-10%,Powertrain/Safety for Automotive [AEC-Q200]
GCJ188R72A103KA01,In Production,10000pF,100,X7R,1608M/0603,0.9,+/-10%,Powertrain/Safety for Automotive [AEC-Q200]
GCJ188R72A103MA01,In Production,10000pF,100,X7R,1608M/0603,0.9,+/-20%,Powertrain/Safety for Automotive [AEC-Q200]
GCE188R72A103KA01,In Production,10000pF,100,X7R,1608M/0603,0.9,+/-10%,Powertrain/Safety for Automotive [AEC-Q200]
GCE188R72A103MA01,In Production,10000pF,100,X7R,1608M/0603,0.9,+/-20%,Powertrain/Safety for Automotive [AEC-Q200]
GGD188R72A103KA02,In Production,10000pF,100,X7R,1608M/0603,0.9,+/-10%,Water repellent(MLSC)/ Automotive [AEC-Q200]
GGM188R72A103KA37,In Production,10000pF,100,X7R,1608M/0603,0.9,+/-10%,Water repellent/ Automotive [AEC-Q200]
GA355QR7GB103KW01,In Production,10000pF,250,X7R,5750M/2220,1.5,+/-10%,Safety Standard Certified
GCM21BR72E103KX03,In Production,10000pF,250,X7R,2012M/0805,1.45,+/-10%,200V and over/ Automotive
GCJ21BR72E103KXJ3,In Production,10000pF,250,X7R,2012M/0805,1.45,+/-10%,200V and over/ Automotive [AEC-Q200]
GCM32QR72J103KX01,In Production,10000pF,630,X7R,3225M/1210,1.5,+/-10%,200V and over/ Automotive
GCJ31BR72J103KXJ1,In Production,10000pF,630,X7R,3216M/1206,1.25,+/-10%,200V and over/ Automotive [AEC-Q200]
GCJ32QR72J103KXJ1,In Production,10000pF,630,X7R,3225M/1210,1.5,+/-10%,200V and over/ Automotive [AEC-Q200]
GCM31BR72J103KX01,In Production,10000pF,630,X7R,3216M/1206,1.25,+/-10%,200V and over/ Automotive
GCJ31CR73A103KXJ3,In Production,10000pF,1000,X7R,3216M/1206,1.8,+/-10%,200V and over/ Automotive [AEC-Q200]
GCM31CR73A103KX03,In Production,10000pF,1000,X7R,3216M/1206,1.8,+/-10%,200V and over/ Automotive
GR455DR73D103KW01,In Production,10000pF,2000,X7R,5750M/2220,2.0,+/-10%,200V and over/ Information Devices
GCM1885C1H912GA16,In Production,9100pF,50,C0G,1608M/0603,0.9,+/-2%,Powertrain/Safety for Automotive [AEC-Q200]
GCM1885C1H912JA16,In Production,9100pF,50,C0G,1608M/0603,0.9,+/-5%,Powertrain/Safety for Automotive [AEC-Q200]
GRM2195C1H822JA01,In Production,8200pF,50,C0G,2012M/0805,0.95,+/-5%,General Purpose
GRM1885C1H822JA01,In Production,8200pF,50,C0G,1608M/0603,0.9,+/-5%,General Purpose
GXM1885C1H822JA02,In Production,8200pF,50,C0G,1608M/0603,0.9,+/-5%,Water repellent/ General Purpose
GXM2195C1H822JA02,In Production,8200pF,50,C0G,2012M/0805,0.95,+/-5%,Water repellent/ General Purpose
GRM1555C1H822GE01,In Production,8200pF,50,C0G,1005M/0402,0.65,+/-2%,General Purpose
GRM1555C1H822JE01,In Production,8200pF,50,C0G,1005M/0402,0.65,+/-5%,General Purpose
GRT1885C1H822JA02,In Production,8200pF,50,C0G,1608M/0603,0.9,+/-5%,Infotainment for Automotive [AEC-Q200]
GCM1885C1H822GA16,In Production,8200pF,50,C0G,1608M/0603,0.9,+/-2%,Powertrain/Safety for Automotive [AEC-Q200]
GCM1885C1H822JA16,In Production,8200pF,50,C0G,1608M/0603,0.9,+/-5%,Powertrain/Safety for Automotive [AEC-Q200]
GXT1885C1H822JA02,In Production,8200pF,50,C0G,1608M/0603,0.9,+/-5%,Water repellent/ Infotainment [AEC-Q200]
GCM2195C1K822JA16,In Production,8200pF,80,C0G,2012M/0805,0.95,+/-5%,Powertrain/Safety for Automotive [AEC-Q200]
GRM3195C2A822JA01,In Production,8200pF,100,C0G,3216M/1206,0.95,+/-5%,General Purpose
GRM2195C2A822JA01,In Production,8200pF,100,C0G,2012M/0805,0.95,+/-5%,General Purpose
GCM3195C2A822JA16,In Production,8200pF,100,C0G,3216M/1206,0.95,+/-5%,Powertrain/Safety for Automotive [AEC-Q200]
GRT3195C2A822JA02,In Production,8200pF,100,C0G,3216M/1206,0.95,+/-5%,Infotainment for Automotive [AEC-Q200]
GRM21B5C2E822JWAA,In Production,8200pF,250,C0G,2012M/0805,1.45,+/-5%,200V and over/ General Purpose
GCM21B5C2E822JX0A,In Production,8200pF,250,C0G,2012M/0805,1.45,+/-5%,200V and over/ Automotive [AEC-Q200]
GRM033R71A822KA01,In Production,8200pF,10,X7R,0603M/0201,0.33,+/-10%,Ultra-small
GCJ188R71E822KA01,In Production,8200pF,25,X7R,1608M/0603,0.9,+/-10%,Powertrain/Safety for Automotive [AEC-Q200]
GCD188R71H822KA01,In Production,8200pF,50,X7R,1608M/0603,0.9,+/-10%,Powertrain/Safety for Automotive [AEC-Q200]
GCE188R71H822KA01,In Production,8200pF,50,X7R,1608M/0603,0.9,+/-10%,Powertrain/Safety for Automotive [AEC-Q200]
GCE188R71H822MA01,In Production,8200pF,50,X7R,1608M/0603,0.9,+/-20%,Powertrain/Safety for Automotive [AEC-Q200]
GCJ188R71H822KA01,In Production,8200pF,50,X7R,1608M/0603,0.9,+/-10%,Powertrain/Safety for Automotive [AEC-Q200]
GGD188R71H822KA02,In Production,8200pF,50,X7R,1608M/0603,0.9,+/-10%,Water repellent(MLSC)/ Automotive [AEC-Q200]
GCD188R72A822KA01,In Production,8200pF,100,X7R,1608M/0603,0.9,+/-10%,Powertrain/Safety for Automotive [AEC-Q200]
GCE188R72A822KA01,In Production,8200pF,100,X7R,1608M/0603,0.9,+/-10%,Powertrain/Safety for Automotive [AEC-Q200]
GCE188R72A822MA01,In Production,8200pF,100,X7R,1608M/0603,0.9,+/-20%,Powertrain/Safety for Automotive [AEC-Q200]
GCJ188R72A822KA01,In Production,8200pF,100,X7R,1608M/0603,0.9,+/-10%,Powertrain/Safety for Automotive [AEC-Q200]
GGD188R72A822KA02,In Production,8200pF,100,X7R,1608M/0603,0.9,+/-10%,Water repellent(MLSC)/ Automotive [AEC-Q200]
GCM1885C1H752GA16,In Production,7500pF,50,C0G,1608M/0603,0.9,+/-2%,Powertrain/Safety for Automotive [AEC-Q200]
GCM1885C1H752JA16,In Production,7500pF,50,C0G,1608M/0603,0.9,+/-5%,Powertrain/Safety for Automotive [AEC-Q200]
GRM2195C1H682JA01,In Production,6800pF,50,C0G,2012M/0805,0.95,+/-5%,General Purpose
GRM1885C1H682JA01,In Production,6800pF,50,C0G,1608M/0603,0.9,+/-5%,General Purpose
GXM1885C1H682JA02,In Production,6800pF,50,C0G,1608M/0603,0.9,+/-5%,Water repellent/ General Purpose
GXM2195C1H682JA02,In Production,6800pF,50,C0G,2012M/0805,0.95,+/-5%,Water repellent/ General Purpose
GRM1555C1H682GE01,In Production,6800pF,50,C0G,1005M/0402,0.65,+/-2%,General Purpose
GRM1555C1H682JE01,In Production,6800pF,50,C0G,1005M/0402,0.65,+/-5%,General Purpose
GRT1885C1H682JA02,In Production,6800pF,50,C0G,1608M/0603,0.9,+/-5%,Infotainment for Automotive [AEC-Q200]
GCM1885C1H682GA16,In Production,6800pF,50,C0G,1608M/0603,0.9,+/-2%,Powertrain/Safety for Automotive [AEC-Q200]
GCM1885C1H682JA16,In Production,6800pF,50,C0G,1608M/0603,0.9,+/-5%,Powertrain/Safety for Automotive [AEC-Q200]
GXT1885C1H682JA02,In Production,6800pF,50,C0G,1608M/0603,0.9,+/-5%,Water repellent/ Infotainment [AEC-Q200]
GCM2195C1K682GA16,In Production,6800pF,80,C0G,2012M/0805,0.95,+/-2%,Powertrain/Safety for Automotive [AEC-Q200]
GCM2195C1K682JA16,In Production,6800pF,80,C0G,2012M/0805,0.95,+/-5%,Powertrain/Safety for Automotive [AEC-Q200]
GRM3195C2A682JA01,In Production,6800pF,100,C0G,3216M/1206,0.95,+/-5%,General Purpose
GRM2195C2A682JA01,In Production,6800pF,100,C0G,2012M/0805,0.95,+/-5%,General Purpose
GRM2165C2A682GA01,In Production,6800pF,100,C0G,2012M/0805,0.65,+/-2%,General Purpose
GRM2165C2A682JA01,In Production,6800pF,100,C0G,2012M/0805,0.65,+/-5%,General Purpose
GCM3195C2A682JA16,In Production,6800pF,100,C0G,3216M/1206,0.95,+/-5%,Powertrain/Safety for Automotive [AEC-Q200]
GRT3195C2A682JA02,In Production,6800pF,100,C0G,3216M/1206,0.95,+/-5%,Infotainment for Automotive [AEC-Q200]
GRM21B5C2E682JWAA,In Production,6800pF,250,C0G,2012M/0805,1.45,+/-5%,200V and over/ General Purpose
GCM21B5C2E682JX0A,In Production,6800pF,250,C0G,2012M/0805,1.45,+/-5%,200V and over/ Automotive [AEC-Q200]
GRM033R61A682KA01,In Production,6800pF,10,X5R,0603M/0201,0.33,+/-10%,Ultra-small
GRM033R61A682MA01,In Production,6800pF,10,X5R,0603M/0201,0.33,+/-20%,Ultra-small
GRM033R61E682KA12,In Production,6800pF,25,X5R,0603M/0201,0.33,+/-10%,Ultra-small
GRM033R61E682MA12,In Production,6800pF,25,X5R,0603M/0201,0.33,+/-20%,Ultra-small
GRM033R70J682KA01,In Production,6800pF,6.3,X7R,0603M/0201,0.33,+/-10%,Ultra-small
GRM033R71A682KA01,In Production,6800pF,10,X7R,0603M/0201,0.33,+/-10%,Ultra-small
GRM033R71A682MA01,In Production,6800pF,10,X7R,0603M/0201,0.33,+/-20%,Ultra-small
GCM033R71A682KA03,In Production,6800pF,10,X7R,0603M/0201,0.33,+/-10%,Powertrain/Safety for Automotive [AEC-Q200]
GRM033R71C682KE14,In Production,6800pF,16,X7R,0603M/0201,0.33,+/-10%,Ultra-small
GRM033R71C682ME14,In Production,6800pF,16,X7R,0603M/0201,0.33,+/-20%,Ultra-small
GRM033R71E682KE14,In Production,6800pF,25,X7R,0603M/0201,0.33,+/-10%,Ultra-small
GRM033R71E682ME14,In Production,6800pF,25,X7R,0603M/0201,0.33,+/-20%,Ultra-small
GCM155R71E682KA37,In Production,6800pF,25,X7R,1005M/0402,0.55,+/-10%,Powertrain/Safety for Automotive [AEC-Q200]
GCJ188R71E682KA01,In Production,6800pF,25,X7R,1608M/0603,0.9,+/-10%,Powertrain/Safety for Automotive [AEC-Q200]
GGM155R71E682KA37,In Production,6800pF,25,X7R,1005M/0402,0.55,+/-10%,Water repellent/ Automotive [AEC-Q200]
GCM155R71H682KA55,In Production,6800pF,50,X7R,1005M/0402,0.55,+/-10%,Powertrain/Safety for Automotive [AEC-Q200]
GCD188R71H682KA01,In Production,6800pF,50,X7R,1608M/0603,0.9,+/-10%,Powertrain/Safety for Automotive [AEC-Q200]
GCE188R71H682KA01,In Production,6800pF,50,X7R,1608M/0603,0.9,+/-10%,Powertrain/Safety for Automotive [AEC-Q200]
GCE188R71H682MA01,In Production,6800pF,50,X7R,1608M/0603,0.9,+/-20%,Powertrain/Safety for Automotive [AEC-Q200]
GCJ188R71H682KA01,In Production,6800pF,50,X7R,1608M/0603,0.9,+/-10%,Powertrain/Safety for Automotive [AEC-Q200]
GGD188R71H682KA02,In Production,6800pF,50,X7R,1608M/0603,0.9,+/-10%,Water repellent(MLSC)/ Automotive [AEC-Q200]
GGM155R71H682KA55,In Production,6800pF,50,X7R,1005M/0402,0.55,+/-10%,Water repellent/ Automotive [AEC-Q200]
GCM188R72A682KA01,In Production,6800pF,100,X7R,1608M/0603,0.9,+/-10%,Powertrain/Safety for Automotive
GCM188R72A682KA37,In Production,6800pF,100,X7R,1608M/0603,0.9,+/-10%,Powertrain/Safety for Automotive [AEC-Q200]
GCD188R72A682KA01,In Production,6800pF,100,X7R,1608M/0603,0.9,+/-10%,Powertrain/Safety for Automotive [AEC-Q200]
GCE188R72A682KA01,In Production,6800pF,100,X7R,1608M/0603,0.9,+/-10%,Powertrain/Safety for Automotive [AEC-Q200]
GCE188R72A682MA01,In Production,6800pF,100,X7R,1608M/0603,0.9,+/-20%,Powertrain/Safety for Automotive [AEC-Q200]
GCJ188R72A682KA01,In Production,6800pF,100,X7R,1608M/0603,0.9,+/-10%,Powertrain/Safety for Automotive [AEC-Q200]
GGD188R72A682KA02,In Production,6800pF,100,X7R,1608M/0603,0.9,+/-10%,Water repellent(MLSC)/ Automotive [AEC-Q200]
GGM188R72A682KA37,In Production,6800pF,100,X7R,1608M/0603,0.9,+/-10%,Water repellent/ Automotive [AEC-Q200]
GCM21AR72E682KX01,In Production,6800pF,250,X7R,2012M/0805,1.0,+/-10%,200V and over/ Automotive
GCJ21AR72E682KXJ1,In Production,6800pF,250,X7R,2012M/0805,1.0,+/-10%,200V and over/ Automotive [AEC-Q200]
GCM32QR72J682KX01,In Production,6800pF,630,X7R,3225M/1210,1.5,+/-10%,200V and over/ Automotive
GCJ32QR72J682KXJ1,In Production,6800pF,630,X7R,3225M/1210,1.5,+/-10%,200V and over/ Automotive [AEC-Q200]
GCJ31BR72J682KXJ1,In Production,6800pF,630,X7R,3216M/1206,1.25,+/-10%,200V and over/ Automotive [AEC-Q200]
GCM31BR72J682KX01,In Production,6800pF,630,X7R,3216M/1206,1.25,+/-10%,200V and over/ Automotive
GCJ31CR73A682KXJ3,In Production,6800pF,1000,X7R,3216M/1206,1.8,+/-10%,200V and over/ Automotive [AEC-Q200]
